Vocabulary Size:  27710
Total number of model parameters: 21.83M
| epoch   1 |   500/15983 batches | lr 20.00 | ms/batch  7.20 | loss  6.84 | ppl   938.46
| epoch   2 |  5000/15983 batches | lr 20.00 | ms/batch  6.27 | loss  4.92 | ppl   136.43
| epoch   2 |  5500/15983 batches | lr 20.00 | ms/batch  6.28 | loss  4.90 | ppl   134.56
| epoch   2 |  6000/15983 batches | lr 20.00 | ms/batch  6.28 | loss  4.91 | ppl   135.71
| epoch   2 |  6500/15983 batches | lr 20.00 | ms/batch  6.29 | loss  4.87 | ppl   129.93
| epoch   2 |  7000/15983 batches | lr 20.00 | ms/batch  6.27 | loss  4.88 | ppl   131.65
| epoch   2 |  7500/15983 batches | lr 20.00 | ms/batch  6.28 | loss  4.85 | ppl   127.26
| epoch   2 |  8000/15983 batches | lr 20.00 | ms/batch  6.27 | loss  4.91 | ppl   136.14
| epoch   2 |  8500/15983 batches | lr 20.00 | ms/batch  6.28 | loss  4.86 | ppl   128.74
| epoch   2 |  9000/15983 batches | lr 20.00 | ms/batch  6.28 | loss  4.81 | ppl   122.80
| epoch   2 |  9500/15983 batches | lr 20.00 | ms/batch  6.28 | loss  4.82 | ppl   124.55
| epoch   2 | 10000/15983 batches | lr 20.00 | ms/batch  6.30 | loss  4.80 | ppl   121.89
| epoch   2 | 10500/15983 batches | lr 20.00 | ms/batch  6.29 | loss  4.85 | ppl   127.63
| epoch   2 | 11000/15983 batches | lr 20.00 | ms/batch  6.28 | loss  4.86 | ppl   128.42
| epoch   2 | 11500/15983 batches | lr 20.00 | ms/batch  6.29 | loss  4.82 | ppl   124.29
| epoch   2 | 12000/15983 batches | lr 20.00 | ms/batch  6.44 | loss  4.82 | ppl   123.71
| epoch   2 | 12500/15983 batches | lr 20.00 | ms/batch  6.32 | loss  4.78 | ppl   118.76
| epoch   2 | 13000/15983 batches | lr 20.00 | ms/batch  6.29 | loss  4.80 | ppl   121.75
| epoch   2 | 13500/15983 batches | lr 20.00 | ms/batch  6.30 | loss  4.82 | ppl   123.76
| epoch   2 | 14000/15983 batches | lr 20.00 | ms/batch  6.34 | loss  4.83 | ppl   125.74
| epoch   2 | 14500/15983 batches | lr 20.00 | ms/batch  6.31 | loss  4.79 | ppl   120.15
| epoch   2 | 15000/15983 batches | lr 20.00 | ms/batch  6.32 | loss  4.78 | ppl   118.91
| epoch   2 | 15500/15983 batches | lr 20.00 | ms/batch  6.31 | loss  4.78 | ppl   118.59
-----------------------------------------------------------------------------------------
| end of epoch   2 | time: 101.14s | valid loss  5.03 | valid ppl   152.66
-----------------------------------------------------------------------------------------
| epoch   3 |   500/15983 batches | lr 20.00 | ms/batch  6.29 | loss  4.81 | ppl   122.98
| epoch   3 |  1000/15983 batches | lr 20.00 | ms/batch  6.29 | loss  4.81 | ppl   123.19
| epoch   3 |  1500/15983 batches | lr 20.00 | ms/batch  6.28 | loss  4.82 | ppl   123.95
| epoch   3 |  2000/15983 batches | lr 20.00 | ms/batch  6.28 | loss  4.76 | ppl   116.22
| epoch   3 |  2500/15983 batches | lr 20.00 | ms/batch  6.33 | loss  4.75 | ppl   115.25
| epoch   3 |  3000/15983 batches | lr 20.00 | ms/batch  6.28 | loss  4.78 | ppl   119.56
| epoch   3 |  3500/15983 batches | lr 20.00 | ms/batch  6.27 | loss  4.80 | ppl   120.97
| epoch   3 |  4000/15983 batches | lr 20.00 | ms/batch  6.28 | loss  4.78 | ppl   119.10
| epoch   3 |  4500/15983 batches | lr 20.00 | ms/batch  6.32 | loss  4.79 | ppl   119.85
| epoch   3 |  5000/15983 batches | lr 20.00 | ms/batch  6.40 | loss  4.79 | ppl   120.76
| epoch   3 |  5500/15983 batches | lr 20.00 | ms/batch  6.38 | loss  4.79 | ppl   120.40
| epoch   3 |  6000/15983 batches | lr 20.00 | ms/batch  6.31 | loss  4.80 | ppl   121.50
| epoch   3 |  6500/15983 batches | lr 20.00 | ms/batch  6.32 | loss  4.76 | ppl   116.62
| epoch   3 |  7000/15983 batches | lr 20.00 | ms/batch  6.31 | loss  4.77 | ppl   117.75
| epoch   3 |  7500/15983 batches | lr 20.00 | ms/batch  6.29 | loss  4.74 | ppl   114.60
| epoch   3 |  8000/15983 batches | lr 20.00 | ms/batch  6.32 | loss  4.80 | ppl   121.92
| epoch   3 |  8500/15983 batches | lr 20.00 | ms/batch  6.27 | loss  4.76 | ppl   116.51
| epoch   3 |  9000/15983 batches | lr 20.00 | ms/batch  6.29 | loss  4.72 | ppl   111.80
| epoch   3 |  9500/15983 batches | lr 20.00 | ms/batch  6.28 | loss  4.73 | ppl   113.55
| epoch   3 | 10000/15983 batches | lr 20.00 | ms/batch  6.30 | loss  4.71 | ppl   110.85
| epoch   3 | 10500/15983 batches | lr 20.00 | ms/batch  6.29 | loss  4.76 | ppl   116.64
| epoch   3 | 11000/15983 batches | lr 20.00 | ms/batch  6.36 | loss  4.77 | ppl   117.62
| epoch   3 | 11500/15983 batches | lr 20.00 | ms/batch  6.37 | loss  4.73 | ppl   113.64
| epoch   3 | 12000/15983 batches | lr 20.00 | ms/batch  6.33 | loss  4.73 | ppl   113.35
| epoch   3 | 12500/15983 batches | lr 20.00 | ms/batch  6.27 | loss  4.69 | ppl   109.15
| epoch   3 | 13000/15983 batches | lr 20.00 | ms/batch  6.29 | loss  4.72 | ppl   112.30
| epoch   3 | 13500/15983 batches | lr 20.00 | ms/batch  6.31 | loss  4.73 | ppl   113.81
| epoch   3 | 14000/15983 batches | lr 20.00 | ms/batch  6.32 | loss  4.75 | ppl   115.98
| epoch   3 | 14500/15983 batches | lr 20.00 | ms/batch  6.31 | loss  4.71 | ppl   111.57
| epoch   3 | 15000/15983 batches | lr 20.00 | ms/batch  6.30 | loss  4.71 | ppl   110.93
| epoch   3 | 15500/15983 batches | lr 20.00 | ms/batch  6.28 | loss  4.70 | ppl   109.87
-----------------------------------------------------------------------------------------
| end of epoch   3 | time: 101.36s | valid loss  4.99 | valid ppl   146.50
-----------------------------------------------------------------------------------------
| epoch   4 |   500/15983 batches | lr 20.00 | ms/batch  6.31 | loss  4.74 | ppl   114.02
| epoch   4 |  1000/15983 batches | lr 20.00 | ms/batch  6.27 | loss  4.74 | ppl   114.00
| epoch   4 |  1500/15983 batches | lr 20.00 | ms/batch  6.27 | loss  4.74 | ppl   114.67
| epoch   4 |  2000/15983 batches | lr 20.00 | ms/batch  6.28 | loss  4.68 | ppl   108.21
| epoch   4 |  2500/15983 batches | lr 20.00 | ms/batch  6.27 | loss  4.68 | ppl   108.23
| epoch   4 |  3000/15983 batches | lr 20.00 | ms/batch  6.27 | loss  4.72 | ppl   111.91
| epoch   4 |  3500/15983 batches | lr 20.00 | ms/batch  6.27 | loss  4.73 | ppl   113.31
| epoch   4 |  4000/15983 batches | lr 20.00 | ms/batch  6.28 | loss  4.71 | ppl   111.59
| epoch   4 |  4500/15983 batches | lr 20.00 | ms/batch  6.27 | loss  4.72 | ppl   111.94
| epoch   4 |  5000/15983 batches | lr 20.00 | ms/batch  6.28 | loss  4.73 | ppl   113.40
| epoch   4 |  5500/15983 batches | lr 20.00 | ms/batch  6.27 | loss  4.73 | ppl   113.55
| epoch   4 |  6000/15983 batches | lr 20.00 | ms/batch  6.27 | loss  4.74 | ppl   114.48
| epoch   4 |  6500/15983 batches | lr 20.00 | ms/batch  6.27 | loss  4.70 | ppl   110.31
| epoch   4 |  7000/15983 batches | lr 20.00 | ms/batch  6.27 | loss  4.71 | ppl   111.15
| epoch   4 |  7500/15983 batches | lr 20.00 | ms/batch  6.27 | loss  4.68 | ppl   107.94
| epoch   4 |  8000/15983 batches | lr 20.00 | ms/batch  6.28 | loss  4.74 | ppl   114.68
| epoch   4 |  8500/15983 batches | lr 20.00 | ms/batch  6.28 | loss  4.70 | ppl   110.18
| epoch   4 |  9000/15983 batches | lr 20.00 | ms/batch  6.29 | loss  4.67 | ppl   106.25
| epoch   4 |  9500/15983 batches | lr 20.00 | ms/batch  6.28 | loss  4.68 | ppl   107.66
| epoch   4 | 10000/15983 batches | lr 20.00 | ms/batch  6.27 | loss  4.66 | ppl   105.33
| epoch   4 | 10500/15983 batches | lr 20.00 | ms/batch  6.29 | loss  4.71 | ppl   110.86
| epoch   4 | 11000/15983 batches | lr 20.00 | ms/batch  6.30 | loss  4.72 | ppl   111.75
| epoch   4 | 11500/15983 batches | lr 20.00 | ms/batch  6.29 | loss  4.69 | ppl   108.43
| epoch   4 | 12000/15983 batches | lr 20.00 | ms/batch  6.28 | loss  4.68 | ppl   107.87
| epoch   4 | 12500/15983 batches | lr 20.00 | ms/batch  6.28 | loss  4.65 | ppl   104.26
| epoch   4 | 13000/15983 batches | lr 20.00 | ms/batch  6.28 | loss  4.67 | ppl   107.03
| epoch   4 | 13500/15983 batches | lr 20.00 | ms/batch  6.28 | loss  4.69 | ppl   108.47
| epoch   4 | 14000/15983 batches | lr 20.00 | ms/batch  6.29 | loss  4.70 | ppl   110.17
| epoch   4 | 14500/15983 batches | lr 20.00 | ms/batch  6.28 | loss  4.67 | ppl   106.88
| epoch   4 | 15000/15983 batches | lr 20.00 | ms/batch  6.28 | loss  4.67 | ppl   106.34
| epoch   4 | 15500/15983 batches | lr 20.00 | ms/batch  6.29 | loss  4.66 | ppl   105.38
-----------------------------------------------------------------------------------------
| end of epoch   4 | time: 100.97s | valid loss  4.96 | valid ppl   142.43
-----------------------------------------------------------------------------------------
| epoch   5 |   500/15983 batches | lr 20.00 | ms/batch  6.39 | loss  4.69 | ppl   108.77
| epoch   5 |  1000/15983 batches | lr 20.00 | ms/batch  6.35 | loss  4.69 | ppl   108.79
| epoch   5 |  1500/15983 batches | lr 20.00 | ms/batch  6.34 | loss  4.69 | ppl   109.00
| epoch   5 |  2000/15983 batches | lr 20.00 | ms/batch  6.30 | loss  4.64 | ppl   103.52
| epoch   5 |  2500/15983 batches | lr 20.00 | ms/batch  6.31 | loss  4.65 | ppl   104.21
| epoch   5 |  3000/15983 batches | lr 20.00 | ms/batch  6.32 | loss  4.68 | ppl   107.34
| epoch   5 |  3500/15983 batches | lr 20.00 | ms/batch  6.31 | loss  4.69 | ppl   108.71
| epoch   5 |  4000/15983 batches | lr 20.00 | ms/batch  6.33 | loss  4.67 | ppl   106.90
| epoch   5 |  4500/15983 batches | lr 20.00 | ms/batch  6.31 | loss  4.68 | ppl   107.59
| epoch   5 |  5000/15983 batches | lr 20.00 | ms/batch  6.31 | loss  4.69 | ppl   108.53
| epoch   5 |  5500/15983 batches | lr 20.00 | ms/batch  6.30 | loss  4.70 | ppl   109.55
| epoch   5 |  6000/15983 batches | lr 20.00 | ms/batch  6.37 | loss  4.70 | ppl   110.13
| epoch   5 |  6500/15983 batches | lr 20.00 | ms/batch  6.32 | loss  4.66 | ppl   106.08
| epoch   5 |  7000/15983 batches | lr 20.00 | ms/batch  6.36 | loss  4.67 | ppl   106.98
| epoch   5 |  7500/15983 batches | lr 20.00 | ms/batch  6.34 | loss  4.65 | ppl   104.08
| epoch   5 |  8000/15983 batches | lr 20.00 | ms/batch  6.28 | loss  4.70 | ppl   110.04
| epoch   5 |  8500/15983 batches | lr 20.00 | ms/batch  6.29 | loss  4.66 | ppl   105.84
| epoch   5 |  9000/15983 batches | lr 20.00 | ms/batch  6.27 | loss  4.63 | ppl   102.47
| epoch   5 |  9500/15983 batches | lr 20.00 | ms/batch  6.29 | loss  4.65 | ppl   104.32
| epoch   5 | 10000/15983 batches | lr 20.00 | ms/batch  6.28 | loss  4.62 | ppl   101.69
| epoch   5 | 10500/15983 batches | lr 20.00 | ms/batch  6.28 | loss  4.68 | ppl   107.31
| epoch   5 | 11000/15983 batches | lr 20.00 | ms/batch  6.31 | loss  4.68 | ppl   107.73
| epoch   5 | 11500/15983 batches | lr 20.00 | ms/batch  6.29 | loss  4.65 | ppl   104.85
| epoch   5 | 12000/15983 batches | lr 20.00 | ms/batch  6.27 | loss  4.65 | ppl   104.20
| epoch   5 | 12500/15983 batches | lr 20.00 | ms/batch  6.27 | loss  4.61 | ppl   100.95
| epoch   5 | 13000/15983 batches | lr 20.00 | ms/batch  6.27 | loss  4.64 | ppl   103.77
| epoch   5 | 13500/15983 batches | lr 20.00 | ms/batch  6.29 | loss  4.65 | ppl   104.73
| epoch   5 | 14000/15983 batches | lr 20.00 | ms/batch  6.28 | loss  4.67 | ppl   106.85
| epoch   5 | 14500/15983 batches | lr 20.00 | ms/batch  6.28 | loss  4.64 | ppl   103.66
| epoch   5 | 15000/15983 batches | lr 20.00 | ms/batch  6.28 | loss  4.64 | ppl   103.21
| epoch   5 | 15500/15983 batches | lr 20.00 | ms/batch  6.28 | loss  4.63 | ppl   102.08
-----------------------------------------------------------------------------------------
| end of epoch   5 | time: 101.35s | valid loss  4.93 | valid ppl   139.02
-----------------------------------------------------------------------------------------
| epoch   6 |   500/15983 batches | lr 20.00 | ms/batch  6.32 | loss  4.66 | ppl   105.41
| epoch   6 |  1000/15983 batches | lr 20.00 | ms/batch  6.27 | loss  4.66 | ppl   105.48
| epoch   6 |  1500/15983 batches | lr 20.00 | ms/batch  6.27 | loss  4.66 | ppl   105.66
| epoch   6 |  2000/15983 batches | lr 20.00 | ms/batch  6.29 | loss  4.61 | ppl   100.23
| epoch   6 |  2500/15983 batches | lr 20.00 | ms/batch  6.28 | loss  4.62 | ppl   101.21
| epoch   6 |  3000/15983 batches | lr 20.00 | ms/batch  6.28 | loss  4.65 | ppl   104.20
| epoch   6 |  3500/15983 batches | lr 20.00 | ms/batch  6.27 | loss  4.66 | ppl   105.61
| epoch   6 |  4000/15983 batches | lr 20.00 | ms/batch  6.27 | loss  4.64 | ppl   103.78
| epoch   6 |  4500/15983 batches | lr 20.00 | ms/batch  6.29 | loss  4.65 | ppl   104.54
| epoch   6 |  5000/15983 batches | lr 20.00 | ms/batch  6.28 | loss  4.66 | ppl   105.63
| epoch   6 |  5500/15983 batches | lr 20.00 | ms/batch  6.29 | loss  4.67 | ppl   106.92
| epoch   6 |  6000/15983 batches | lr 20.00 | ms/batch  6.27 | loss  4.68 | ppl   107.38
| epoch   6 |  6500/15983 batches | lr 20.00 | ms/batch  6.27 | loss  4.64 | ppl   103.38
| epoch   6 |  7000/15983 batches | lr 20.00 | ms/batch  6.30 | loss  4.65 | ppl   104.24
| epoch   6 |  7500/15983 batches | lr 20.00 | ms/batch  6.34 | loss  4.62 | ppl   101.47
| epoch   6 |  8000/15983 batches | lr 20.00 | ms/batch  6.30 | loss  4.67 | ppl   107.01
| epoch   6 |  8500/15983 batches | lr 20.00 | ms/batch  6.27 | loss  4.63 | ppl   102.95
| epoch   6 |  9000/15983 batches | lr 20.00 | ms/batch  6.26 | loss  4.61 | ppl   100.24
| epoch   6 |  9500/15983 batches | lr 20.00 | ms/batch  6.28 | loss  4.62 | ppl   101.80
| epoch   6 | 10000/15983 batches | lr 20.00 | ms/batch  6.27 | loss  4.60 | ppl    99.17
| epoch   6 | 10500/15983 batches | lr 20.00 | ms/batch  6.27 | loss  4.65 | ppl   104.46
| epoch   6 | 11000/15983 batches | lr 20.00 | ms/batch  6.27 | loss  4.65 | ppl   105.04
| epoch   6 | 11500/15983 batches | lr 20.00 | ms/batch  6.29 | loss  4.63 | ppl   102.49
| epoch   6 | 12000/15983 batches | lr 20.00 | ms/batch  6.29 | loss  4.62 | ppl   101.69
| epoch   6 | 12500/15983 batches | lr 20.00 | ms/batch  6.29 | loss  4.59 | ppl    98.60
| epoch   6 | 13000/15983 batches | lr 20.00 | ms/batch  6.31 | loss  4.62 | ppl   101.49
| epoch   6 | 13500/15983 batches | lr 20.00 | ms/batch  6.27 | loss  4.63 | ppl   102.40
| epoch   6 | 14000/15983 batches | lr 20.00 | ms/batch  6.27 | loss  4.65 | ppl   104.19
| epoch   6 | 14500/15983 batches | lr 20.00 | ms/batch  6.27 | loss  4.62 | ppl   101.62
| epoch   6 | 15000/15983 batches | lr 20.00 | ms/batch  6.33 | loss  4.61 | ppl   100.95
| epoch   6 | 15500/15983 batches | lr 20.00 | ms/batch  6.31 | loss  4.60 | ppl    99.70
-----------------------------------------------------------------------------------------
| end of epoch   6 | time: 101.03s | valid loss  4.93 | valid ppl   138.98
-----------------------------------------------------------------------------------------
=========================================================================================
| End of training | test loss  5.00 | test ppl   147.74
=========================================================================================
