Vocabulary Size:  27710
Total number of model parameters: 15.97M
| epoch   1 |   500/15983 batches | lr 20.00 | ms/batch  6.61 | loss  6.88 | ppl   976.37
| epoch   1 | 15500/15983 batches | lr 20.00 | ms/batch  6.11 | loss  4.97 | ppl   143.60
-----------------------------------------------------------------------------------------
| end of epoch   1 | time: 98.80s | valid loss  5.14 | valid ppl   171.32
-----------------------------------------------------------------------------------------
| epoch   2 |   500/15983 batches | lr 20.00 | ms/batch  6.17 | loss  5.00 | ppl   148.90
| epoch   2 |  1000/15983 batches | lr 20.00 | ms/batch  6.11 | loss  5.00 | ppl   148.22
| epoch   2 |  1500/15983 batches | lr 20.00 | ms/batch  6.11 | loss  5.00 | ppl   148.35
| epoch   2 |  2000/15983 batches | lr 20.00 | ms/batch  6.11 | loss  4.93 | ppl   137.87
| epoch   2 |  2500/15983 batches | lr 20.00 | ms/batch  6.13 | loss  4.90 | ppl   134.70
| epoch   2 |  3000/15983 batches | lr 20.00 | ms/batch  6.12 | loss  4.94 | ppl   140.10
| epoch   2 |  3500/15983 batches | lr 20.00 | ms/batch  6.11 | loss  4.95 | ppl   141.38
| epoch   2 |  4000/15983 batches | lr 20.00 | ms/batch  6.13 | loss  4.94 | ppl   139.55
| epoch   2 |  4500/15983 batches | lr 20.00 | ms/batch  6.12 | loss  4.94 | ppl   140.05
| epoch   2 |  5000/15983 batches | lr 20.00 | ms/batch  6.20 | loss  4.94 | ppl   140.21
| epoch   2 |  5500/15983 batches | lr 20.00 | ms/batch  6.11 | loss  4.93 | ppl   137.86
| epoch   2 |  6000/15983 batches | lr 20.00 | ms/batch  6.16 | loss  4.94 | ppl   139.70
| epoch   2 |  6500/15983 batches | lr 20.00 | ms/batch  6.22 | loss  4.90 | ppl   133.80
| epoch   2 |  7000/15983 batches | lr 20.00 | ms/batch  6.21 | loss  4.91 | ppl   135.10
| epoch   2 |  7500/15983 batches | lr 20.00 | ms/batch  6.21 | loss  4.87 | ppl   130.82
| epoch   2 |  8000/15983 batches | lr 20.00 | ms/batch  6.19 | loss  4.94 | ppl   140.30
| epoch   2 |  8500/15983 batches | lr 20.00 | ms/batch  6.14 | loss  4.88 | ppl   132.19
| epoch   2 |  9000/15983 batches | lr 20.00 | ms/batch  6.12 | loss  4.84 | ppl   126.33
| epoch   2 |  9500/15983 batches | lr 20.00 | ms/batch  6.11 | loss  4.85 | ppl   128.35
| epoch   2 | 10000/15983 batches | lr 20.00 | ms/batch  6.11 | loss  4.83 | ppl   125.72
| epoch   2 | 10500/15983 batches | lr 20.00 | ms/batch  6.12 | loss  4.88 | ppl   131.76
| epoch   2 | 11000/15983 batches | lr 20.00 | ms/batch  6.11 | loss  4.89 | ppl   132.67
| epoch   2 | 11500/15983 batches | lr 20.00 | ms/batch  6.13 | loss  4.85 | ppl   127.94
| epoch   2 | 12000/15983 batches | lr 20.00 | ms/batch  6.11 | loss  4.85 | ppl   127.62
| epoch   2 | 12500/15983 batches | lr 20.00 | ms/batch  6.11 | loss  4.81 | ppl   122.54
| epoch   2 | 13000/15983 batches | lr 20.00 | ms/batch  6.11 | loss  4.83 | ppl   125.54
| epoch   2 | 13500/15983 batches | lr 20.00 | ms/batch  6.11 | loss  4.85 | ppl   128.04
| epoch   2 | 14000/15983 batches | lr 20.00 | ms/batch  6.14 | loss  4.87 | ppl   129.74
| epoch   2 | 14500/15983 batches | lr 20.00 | ms/batch  6.12 | loss  4.82 | ppl   123.40
| epoch   2 | 15000/15983 batches | lr 20.00 | ms/batch  6.19 | loss  4.81 | ppl   122.48
| epoch   2 | 15500/15983 batches | lr 20.00 | ms/batch  6.11 | loss  4.80 | ppl   122.08
-----------------------------------------------------------------------------------------
| end of epoch   2 | time: 98.65s | valid loss  5.04 | valid ppl   154.50
-----------------------------------------------------------------------------------------
| epoch   3 |   500/15983 batches | lr 20.00 | ms/batch  6.13 | loss  4.84 | ppl   126.76
| epoch   3 |  1000/15983 batches | lr 20.00 | ms/batch  6.12 | loss  4.84 | ppl   126.73
| epoch   3 |  1500/15983 batches | lr 20.00 | ms/batch  6.12 | loss  4.85 | ppl   127.28
| epoch   3 |  2000/15983 batches | lr 20.00 | ms/batch  6.11 | loss  4.79 | ppl   119.73
| epoch   3 |  2500/15983 batches | lr 20.00 | ms/batch  6.12 | loss  4.78 | ppl   118.86
| epoch   3 |  3000/15983 batches | lr 20.00 | ms/batch  6.10 | loss  4.82 | ppl   123.36
| epoch   3 |  3500/15983 batches | lr 20.00 | ms/batch  6.13 | loss  4.82 | ppl   124.51
| epoch   3 |  4000/15983 batches | lr 20.00 | ms/batch  6.26 | loss  4.81 | ppl   122.78
| epoch   3 |  4500/15983 batches | lr 20.00 | ms/batch  6.24 | loss  4.82 | ppl   123.92
| epoch   3 |  5000/15983 batches | lr 20.00 | ms/batch  6.10 | loss  4.82 | ppl   124.38
| epoch   3 |  5500/15983 batches | lr 20.00 | ms/batch  6.12 | loss  4.82 | ppl   123.81
| epoch   3 |  6000/15983 batches | lr 20.00 | ms/batch  6.11 | loss  4.83 | ppl   124.79
| epoch   3 |  6500/15983 batches | lr 20.00 | ms/batch  6.12 | loss  4.79 | ppl   120.10
| epoch   3 |  7000/15983 batches | lr 20.00 | ms/batch  6.12 | loss  4.80 | ppl   121.59
| epoch   3 |  7500/15983 batches | lr 20.00 | ms/batch  6.11 | loss  4.77 | ppl   118.34
| epoch   3 |  8000/15983 batches | lr 20.00 | ms/batch  6.11 | loss  4.84 | ppl   126.29
| epoch   3 |  8500/15983 batches | lr 20.00 | ms/batch  6.11 | loss  4.78 | ppl   119.50
| epoch   3 |  9000/15983 batches | lr 20.00 | ms/batch  6.12 | loss  4.75 | ppl   115.39
| epoch   3 |  9500/15983 batches | lr 20.00 | ms/batch  6.14 | loss  4.76 | ppl   117.05
| epoch   3 | 10000/15983 batches | lr 20.00 | ms/batch  6.11 | loss  4.74 | ppl   114.53
| epoch   3 | 10500/15983 batches | lr 20.00 | ms/batch  6.13 | loss  4.79 | ppl   120.25
| epoch   3 | 11000/15983 batches | lr 20.00 | ms/batch  6.19 | loss  4.80 | ppl   120.93
| epoch   3 | 11500/15983 batches | lr 20.00 | ms/batch  6.16 | loss  4.77 | ppl   117.65
| epoch   3 | 12000/15983 batches | lr 20.00 | ms/batch  6.17 | loss  4.76 | ppl   117.20
| epoch   3 | 12500/15983 batches | lr 20.00 | ms/batch  6.17 | loss  4.73 | ppl   112.99
| epoch   3 | 13000/15983 batches | lr 20.00 | ms/batch  6.29 | loss  4.75 | ppl   115.53
| epoch   3 | 13500/15983 batches | lr 20.00 | ms/batch  6.18 | loss  4.77 | ppl   117.50
| epoch   3 | 14000/15983 batches | lr 20.00 | ms/batch  6.34 | loss  4.78 | ppl   119.52
| epoch   3 | 14500/15983 batches | lr 20.00 | ms/batch  6.31 | loss  4.74 | ppl   114.69
| epoch   3 | 15000/15983 batches | lr 20.00 | ms/batch  6.24 | loss  4.74 | ppl   114.17
| epoch   3 | 15500/15983 batches | lr 20.00 | ms/batch  6.24 | loss  4.73 | ppl   113.09
-----------------------------------------------------------------------------------------
| end of epoch   3 | time: 99.14s | valid loss  5.00 | valid ppl   148.60
-----------------------------------------------------------------------------------------
| epoch   4 |   500/15983 batches | lr 20.00 | ms/batch  6.30 | loss  4.77 | ppl   117.55
| epoch   4 |  1000/15983 batches | lr 20.00 | ms/batch  6.29 | loss  4.77 | ppl   117.60
| epoch   4 |  1500/15983 batches | lr 20.00 | ms/batch  6.18 | loss  4.77 | ppl   117.73
| epoch   4 |  2000/15983 batches | lr 20.00 | ms/batch  6.20 | loss  4.71 | ppl   111.50
| epoch   4 |  2500/15983 batches | lr 20.00 | ms/batch  6.26 | loss  4.72 | ppl   111.75
| epoch   4 |  3000/15983 batches | lr 20.00 | ms/batch  6.20 | loss  4.75 | ppl   115.18
| epoch   4 |  3500/15983 batches | lr 20.00 | ms/batch  6.27 | loss  4.76 | ppl   116.63
| epoch   4 |  4000/15983 batches | lr 20.00 | ms/batch  6.28 | loss  4.74 | ppl   114.83
| epoch   4 |  4500/15983 batches | lr 20.00 | ms/batch  6.21 | loss  4.75 | ppl   115.72
| epoch   4 |  5000/15983 batches | lr 20.00 | ms/batch  6.30 | loss  4.76 | ppl   116.68
| epoch   4 |  5500/15983 batches | lr 20.00 | ms/batch  6.26 | loss  4.76 | ppl   116.82
| epoch   4 |  6000/15983 batches | lr 20.00 | ms/batch  6.18 | loss  4.77 | ppl   117.65
| epoch   4 |  6500/15983 batches | lr 20.00 | ms/batch  6.24 | loss  4.73 | ppl   113.59
| epoch   4 |  7000/15983 batches | lr 20.00 | ms/batch  6.27 | loss  4.74 | ppl   114.78
| epoch   4 |  7500/15983 batches | lr 20.00 | ms/batch  6.26 | loss  4.71 | ppl   111.47
| epoch   4 |  8000/15983 batches | lr 20.00 | ms/batch  6.33 | loss  4.77 | ppl   118.31
| epoch   4 |  8500/15983 batches | lr 20.00 | ms/batch  6.17 | loss  4.73 | ppl   113.18
| epoch   4 |  9000/15983 batches | lr 20.00 | ms/batch  6.17 | loss  4.70 | ppl   109.47
| epoch   4 |  9500/15983 batches | lr 20.00 | ms/batch  6.19 | loss  4.71 | ppl   111.09
| epoch   4 | 10000/15983 batches | lr 20.00 | ms/batch  6.17 | loss  4.69 | ppl   108.52
| epoch   4 | 10500/15983 batches | lr 20.00 | ms/batch  6.17 | loss  4.74 | ppl   114.33
| epoch   4 | 11000/15983 batches | lr 20.00 | ms/batch  6.18 | loss  4.74 | ppl   114.99
| epoch   4 | 11500/15983 batches | lr 20.00 | ms/batch  6.23 | loss  4.72 | ppl   111.88
| epoch   4 | 12000/15983 batches | lr 20.00 | ms/batch  6.25 | loss  4.71 | ppl   111.55
| epoch   4 | 12500/15983 batches | lr 20.00 | ms/batch  6.18 | loss  4.68 | ppl   107.43
| epoch   4 | 13000/15983 batches | lr 20.00 | ms/batch  6.13 | loss  4.70 | ppl   110.42
| epoch   4 | 13500/15983 batches | lr 20.00 | ms/batch  6.14 | loss  4.72 | ppl   111.99
| epoch   4 | 14000/15983 batches | lr 20.00 | ms/batch  6.15 | loss  4.73 | ppl   113.38
| epoch   4 | 14500/15983 batches | lr 20.00 | ms/batch  6.13 | loss  4.70 | ppl   109.97
| epoch   4 | 15000/15983 batches | lr 20.00 | ms/batch  6.12 | loss  4.70 | ppl   109.43
| epoch   4 | 15500/15983 batches | lr 20.00 | ms/batch  6.11 | loss  4.68 | ppl   108.24
-----------------------------------------------------------------------------------------
| end of epoch   4 | time: 99.79s | valid loss  4.97 | valid ppl   143.95
-----------------------------------------------------------------------------------------
| epoch   5 |   500/15983 batches | lr 20.00 | ms/batch  6.13 | loss  4.72 | ppl   112.09
| epoch   5 |  1000/15983 batches | lr 20.00 | ms/batch  6.15 | loss  4.72 | ppl   112.06
| epoch   5 |  1500/15983 batches | lr 20.00 | ms/batch  6.14 | loss  4.72 | ppl   112.28
| epoch   5 |  2000/15983 batches | lr 20.00 | ms/batch  6.16 | loss  4.67 | ppl   106.38
| epoch   5 |  2500/15983 batches | lr 20.00 | ms/batch  6.18 | loss  4.67 | ppl   107.15
| epoch   5 |  3000/15983 batches | lr 20.00 | ms/batch  6.21 | loss  4.70 | ppl   110.46
| epoch   5 |  3500/15983 batches | lr 20.00 | ms/batch  6.21 | loss  4.72 | ppl   111.84
| epoch   5 |  4000/15983 batches | lr 20.00 | ms/batch  6.19 | loss  4.70 | ppl   109.91
| epoch   5 |  4500/15983 batches | lr 20.00 | ms/batch  6.15 | loss  4.71 | ppl   110.93
| epoch   5 |  5000/15983 batches | lr 20.00 | ms/batch  6.15 | loss  4.71 | ppl   111.43
| epoch   5 |  5500/15983 batches | lr 20.00 | ms/batch  6.17 | loss  4.72 | ppl   112.31
| epoch   5 |  6000/15983 batches | lr 20.00 | ms/batch  6.22 | loss  4.73 | ppl   113.51
| epoch   5 |  6500/15983 batches | lr 20.00 | ms/batch  6.13 | loss  4.69 | ppl   109.32
| epoch   5 |  7000/15983 batches | lr 20.00 | ms/batch  6.10 | loss  4.71 | ppl   110.66
| epoch   5 |  7500/15983 batches | lr 20.00 | ms/batch  6.11 | loss  4.67 | ppl   107.17
| epoch   5 |  8000/15983 batches | lr 20.00 | ms/batch  6.13 | loss  4.73 | ppl   113.67
| epoch   5 |  8500/15983 batches | lr 20.00 | ms/batch  6.17 | loss  4.69 | ppl   108.85
| epoch   5 |  9000/15983 batches | lr 20.00 | ms/batch  6.22 | loss  4.66 | ppl   105.67
| epoch   5 |  9500/15983 batches | lr 20.00 | ms/batch  6.18 | loss  4.68 | ppl   107.32
| epoch   5 | 10000/15983 batches | lr 20.00 | ms/batch  6.18 | loss  4.65 | ppl   104.59
| epoch   5 | 10500/15983 batches | lr 20.00 | ms/batch  6.22 | loss  4.70 | ppl   110.34
| epoch   5 | 11000/15983 batches | lr 20.00 | ms/batch  6.22 | loss  4.71 | ppl   110.87
| epoch   5 | 11500/15983 batches | lr 20.00 | ms/batch  6.17 | loss  4.68 | ppl   108.31
| epoch   5 | 12000/15983 batches | lr 20.00 | ms/batch  6.20 | loss  4.68 | ppl   107.51
| epoch   5 | 12500/15983 batches | lr 20.00 | ms/batch  6.13 | loss  4.65 | ppl   104.12
| epoch   5 | 13000/15983 batches | lr 20.00 | ms/batch  6.11 | loss  4.67 | ppl   106.72
| epoch   5 | 13500/15983 batches | lr 20.00 | ms/batch  6.12 | loss  4.68 | ppl   108.11
| epoch   5 | 14000/15983 batches | lr 20.00 | ms/batch  6.23 | loss  4.70 | ppl   109.72
| epoch   5 | 14500/15983 batches | lr 20.00 | ms/batch  6.20 | loss  4.67 | ppl   106.86
| epoch   5 | 15000/15983 batches | lr 20.00 | ms/batch  6.13 | loss  4.66 | ppl   106.16
| epoch   5 | 15500/15983 batches | lr 20.00 | ms/batch  6.13 | loss  4.65 | ppl   104.80
-----------------------------------------------------------------------------------------
| end of epoch   5 | time: 99.09s | valid loss  4.95 | valid ppl   141.25
-----------------------------------------------------------------------------------------
| epoch   6 |   500/15983 batches | lr 20.00 | ms/batch  6.17 | loss  4.69 | ppl   108.44
| epoch   6 |  1000/15983 batches | lr 20.00 | ms/batch  6.13 | loss  4.69 | ppl   108.48
| epoch   6 |  1500/15983 batches | lr 20.00 | ms/batch  6.18 | loss  4.69 | ppl   108.37
| epoch   6 |  2000/15983 batches | lr 20.00 | ms/batch  6.12 | loss  4.63 | ppl   102.86
| epoch   6 |  2500/15983 batches | lr 20.00 | ms/batch  6.12 | loss  4.64 | ppl   103.79
| epoch   6 |  3000/15983 batches | lr 20.00 | ms/batch  6.12 | loss  4.67 | ppl   107.13
| epoch   6 |  3500/15983 batches | lr 20.00 | ms/batch  6.12 | loss  4.69 | ppl   108.67
| epoch   6 |  4000/15983 batches | lr 20.00 | ms/batch  6.12 | loss  4.67 | ppl   106.59
| epoch   6 |  4500/15983 batches | lr 20.00 | ms/batch  6.11 | loss  4.68 | ppl   107.63
| epoch   6 |  5000/15983 batches | lr 20.00 | ms/batch  6.12 | loss  4.68 | ppl   108.21
| epoch   6 |  5500/15983 batches | lr 20.00 | ms/batch  6.14 | loss  4.69 | ppl   109.36
| epoch   6 |  6000/15983 batches | lr 20.00 | ms/batch  6.11 | loss  4.70 | ppl   110.25
| epoch   6 |  6500/15983 batches | lr 20.00 | ms/batch  6.12 | loss  4.67 | ppl   106.26
| epoch   6 |  7000/15983 batches | lr 20.00 | ms/batch  6.11 | loss  4.67 | ppl   107.16
| epoch   6 |  7500/15983 batches | lr 20.00 | ms/batch  6.12 | loss  4.65 | ppl   104.21
| epoch   6 |  8000/15983 batches | lr 20.00 | ms/batch  6.11 | loss  4.70 | ppl   110.22
| epoch   6 |  8500/15983 batches | lr 20.00 | ms/batch  6.13 | loss  4.66 | ppl   105.68
| epoch   6 |  9000/15983 batches | lr 20.00 | ms/batch  6.11 | loss  4.63 | ppl   102.76
| epoch   6 |  9500/15983 batches | lr 20.00 | ms/batch  6.11 | loss  4.65 | ppl   104.81
| epoch   6 | 10000/15983 batches | lr 20.00 | ms/batch  6.12 | loss  4.62 | ppl   101.77
| epoch   6 | 10500/15983 batches | lr 20.00 | ms/batch  6.11 | loss  4.68 | ppl   107.54
| epoch   6 | 11000/15983 batches | lr 20.00 | ms/batch  6.12 | loss  4.68 | ppl   107.86
| epoch   6 | 11500/15983 batches | lr 20.00 | ms/batch  6.11 | loss  4.66 | ppl   105.57
| epoch   6 | 12000/15983 batches | lr 20.00 | ms/batch  6.15 | loss  4.65 | ppl   104.64
| epoch   6 | 12500/15983 batches | lr 20.00 | ms/batch  6.11 | loss  4.62 | ppl   101.53
| epoch   6 | 13000/15983 batches | lr 20.00 | ms/batch  6.12 | loss  4.64 | ppl   104.05
| epoch   6 | 13500/15983 batches | lr 20.00 | ms/batch  6.13 | loss  4.66 | ppl   105.53
| epoch   6 | 14000/15983 batches | lr 20.00 | ms/batch  6.11 | loss  4.67 | ppl   107.03
| epoch   6 | 14500/15983 batches | lr 20.00 | ms/batch  6.11 | loss  4.65 | ppl   104.22
| epoch   6 | 15000/15983 batches | lr 20.00 | ms/batch  6.11 | loss  4.64 | ppl   104.05
| epoch   6 | 15500/15983 batches | lr 20.00 | ms/batch  6.12 | loss  4.63 | ppl   102.27
-----------------------------------------------------------------------------------------
| end of epoch   6 | time: 98.43s | valid loss  4.95 | valid ppl   140.92
-----------------------------------------------------------------------------------------
=========================================================================================
| End of training | test loss  5.01 | test ppl   150.08
=========================================================================================
