Vocabulary Size:  27710
Total number of model parameters: 12.56M
| epoch   1 |   500/15983 batches | lr 20.00 | ms/batch  5.97 | loss  9.47 | ppl 13019.37
| epoch   2 | 12500/15983 batches | lr 20.00 | ms/batch  5.43 | loss 10.77 | ppl 47521.15
| epoch   2 | 13000/15983 batches | lr 20.00 | ms/batch  5.44 | loss 10.85 | ppl 51346.92
| epoch   2 | 13500/15983 batches | lr 20.00 | ms/batch  5.47 | loss 10.82 | ppl 50051.34
| epoch   2 | 14000/15983 batches | lr 20.00 | ms/batch  5.45 | loss 10.88 | ppl 52998.27
| epoch   2 | 14500/15983 batches | lr 20.00 | ms/batch  5.51 | loss 11.12 | ppl 67730.91
| epoch   2 | 15000/15983 batches | lr 20.00 | ms/batch  5.44 | loss 11.01 | ppl 60277.93
| epoch   2 | 15500/15983 batches | lr 20.00 | ms/batch  5.46 | loss 10.79 | ppl 48528.93
-----------------------------------------------------------------------------------------
| end of epoch   2 | time: 87.70s | valid loss 11.01 | valid ppl 60531.96
-----------------------------------------------------------------------------------------
| epoch   3 |   500/15983 batches | lr 5.00 | ms/batch  5.47 | loss  7.00 | ppl  1101.41
| epoch   3 |  1000/15983 batches | lr 5.00 | ms/batch  5.48 | loss  7.01 | ppl  1103.34
| epoch   3 |  1500/15983 batches | lr 5.00 | ms/batch  5.46 | loss  6.99 | ppl  1081.91
| epoch   3 |  2000/15983 batches | lr 5.00 | ms/batch  5.43 | loss  6.91 | ppl  1006.09
| epoch   3 |  2500/15983 batches | lr 5.00 | ms/batch  5.47 | loss  6.75 | ppl   851.32
| epoch   3 |  3000/15983 batches | lr 5.00 | ms/batch  5.43 | loss  6.74 | ppl   843.52
| epoch   3 |  3500/15983 batches | lr 5.00 | ms/batch  5.44 | loss  6.68 | ppl   797.56
| epoch   3 |  4000/15983 batches | lr 5.00 | ms/batch  5.47 | loss  6.62 | ppl   746.25
| epoch   3 |  4500/15983 batches | lr 5.00 | ms/batch  5.49 | loss  6.54 | ppl   695.56
| epoch   3 |  5000/15983 batches | lr 5.00 | ms/batch  5.47 | loss  6.47 | ppl   646.55
| epoch   3 |  5500/15983 batches | lr 5.00 | ms/batch  5.45 | loss  6.35 | ppl   572.60
| epoch   3 |  6000/15983 batches | lr 5.00 | ms/batch  5.44 | loss  6.28 | ppl   535.40
| epoch   3 |  6500/15983 batches | lr 5.00 | ms/batch  5.45 | loss  6.15 | ppl   470.82
| epoch   3 |  7000/15983 batches | lr 5.00 | ms/batch  5.45 | loss  6.11 | ppl   452.34
| epoch   3 |  7500/15983 batches | lr 5.00 | ms/batch  5.50 | loss  6.06 | ppl   428.09
| epoch   3 |  8000/15983 batches | lr 5.00 | ms/batch  5.46 | loss  6.09 | ppl   439.60
| epoch   3 |  8500/15983 batches | lr 5.00 | ms/batch  5.46 | loss  5.99 | ppl   397.51
| epoch   3 |  9000/15983 batches | lr 5.00 | ms/batch  5.44 | loss  5.93 | ppl   376.71
| epoch   3 |  9500/15983 batches | lr 5.00 | ms/batch  5.44 | loss  5.89 | ppl   361.66
| epoch   3 | 10000/15983 batches | lr 5.00 | ms/batch  5.44 | loss  5.87 | ppl   352.99
| epoch   3 | 10500/15983 batches | lr 5.00 | ms/batch  5.45 | loss  5.86 | ppl   351.28
| epoch   3 | 11000/15983 batches | lr 5.00 | ms/batch  5.47 | loss  5.83 | ppl   340.95
| epoch   3 | 11500/15983 batches | lr 5.00 | ms/batch  5.44 | loss  5.79 | ppl   328.37
| epoch   3 | 12000/15983 batches | lr 5.00 | ms/batch  5.45 | loss  5.75 | ppl   314.14
| epoch   3 | 12500/15983 batches | lr 5.00 | ms/batch  5.48 | loss  5.70 | ppl   298.60
| epoch   3 | 13000/15983 batches | lr 5.00 | ms/batch  5.44 | loss  5.70 | ppl   298.75
| epoch   3 | 13500/15983 batches | lr 5.00 | ms/batch  5.44 | loss  5.71 | ppl   301.34
| epoch   3 | 14000/15983 batches | lr 5.00 | ms/batch  5.47 | loss  5.71 | ppl   301.87
| epoch   3 | 14500/15983 batches | lr 5.00 | ms/batch  5.45 | loss  5.63 | ppl   278.71
| epoch   3 | 15000/15983 batches | lr 5.00 | ms/batch  5.49 | loss  5.58 | ppl   264.92
| epoch   3 | 15500/15983 batches | lr 5.00 | ms/batch  5.49 | loss  5.61 | ppl   271.82
-----------------------------------------------------------------------------------------
| end of epoch   3 | time: 87.85s | valid loss  5.69 | valid ppl   295.90
-----------------------------------------------------------------------------------------
| epoch   4 |   500/15983 batches | lr 1.25 | ms/batch  5.46 | loss  5.63 | ppl   278.84
| epoch   4 |  1000/15983 batches | lr 1.25 | ms/batch  5.43 | loss  5.64 | ppl   280.34
| epoch   4 |  1500/15983 batches | lr 1.25 | ms/batch  5.47 | loss  5.70 | ppl   297.70
| epoch   4 |  2000/15983 batches | lr 1.25 | ms/batch  5.44 | loss  5.60 | ppl   271.70
| epoch   4 |  2500/15983 batches | lr 1.25 | ms/batch  5.45 | loss  5.53 | ppl   251.43
| epoch   4 |  3000/15983 batches | lr 1.25 | ms/batch  5.45 | loss  5.58 | ppl   264.93
| epoch   4 |  3500/15983 batches | lr 1.25 | ms/batch  5.45 | loss  5.59 | ppl   266.58
| epoch   4 |  4000/15983 batches | lr 1.25 | ms/batch  5.44 | loss  5.60 | ppl   271.33
| epoch   4 |  4500/15983 batches | lr 1.25 | ms/batch  5.49 | loss  5.61 | ppl   272.50
| epoch   4 |  5000/15983 batches | lr 1.25 | ms/batch  5.44 | loss  5.60 | ppl   269.77
| epoch   4 |  5500/15983 batches | lr 1.25 | ms/batch  5.45 | loss  5.57 | ppl   262.82
| epoch   4 |  6000/15983 batches | lr 1.25 | ms/batch  5.46 | loss  5.59 | ppl   268.07
| epoch   4 |  6500/15983 batches | lr 1.25 | ms/batch  5.43 | loss  5.54 | ppl   253.61
| epoch   4 |  7000/15983 batches | lr 1.25 | ms/batch  5.43 | loss  5.55 | ppl   257.34
| epoch   4 |  7500/15983 batches | lr 1.25 | ms/batch  5.44 | loss  5.51 | ppl   247.30
| epoch   4 |  8000/15983 batches | lr 1.25 | ms/batch  5.44 | loss  5.57 | ppl   262.10
| epoch   4 |  8500/15983 batches | lr 1.25 | ms/batch  5.45 | loss  5.51 | ppl   247.26
| epoch   4 |  9000/15983 batches | lr 1.25 | ms/batch  5.45 | loss  5.47 | ppl   238.03
| epoch   4 |  9500/15983 batches | lr 1.25 | ms/batch  5.48 | loss  5.48 | ppl   238.90
| epoch   4 | 10000/15983 batches | lr 1.25 | ms/batch  5.45 | loss  5.48 | ppl   238.69
| epoch   4 | 10500/15983 batches | lr 1.25 | ms/batch  5.44 | loss  5.50 | ppl   244.39
| epoch   4 | 11000/15983 batches | lr 1.25 | ms/batch  5.44 | loss  5.50 | ppl   244.15
| epoch   4 | 11500/15983 batches | lr 1.25 | ms/batch  5.45 | loss  5.47 | ppl   237.58
| epoch   4 | 12000/15983 batches | lr 1.25 | ms/batch  5.45 | loss  5.45 | ppl   233.61
| epoch   4 | 12500/15983 batches | lr 1.25 | ms/batch  5.45 | loss  5.42 | ppl   225.08
| epoch   4 | 13000/15983 batches | lr 1.25 | ms/batch  5.45 | loss  5.43 | ppl   228.88
| epoch   4 | 13500/15983 batches | lr 1.25 | ms/batch  5.47 | loss  5.45 | ppl   233.64
| epoch   4 | 14000/15983 batches | lr 1.25 | ms/batch  5.44 | loss  5.47 | ppl   237.81
| epoch   4 | 14500/15983 batches | lr 1.25 | ms/batch  5.47 | loss  5.39 | ppl   220.13
| epoch   4 | 15000/15983 batches | lr 1.25 | ms/batch  5.50 | loss  5.37 | ppl   215.27
| epoch   4 | 15500/15983 batches | lr 1.25 | ms/batch  5.48 | loss  5.39 | ppl   219.06
-----------------------------------------------------------------------------------------
| end of epoch   4 | time: 87.73s | valid loss  5.48 | valid ppl   240.57
-----------------------------------------------------------------------------------------
| epoch   5 |   500/15983 batches | lr 0.31 | ms/batch  5.46 | loss  5.45 | ppl   233.85
| epoch   5 |  1000/15983 batches | lr 0.31 | ms/batch  5.47 | loss  5.48 | ppl   240.14
| epoch   5 |  1500/15983 batches | lr 0.31 | ms/batch  5.44 | loss  5.56 | ppl   258.64
| epoch   5 |  2000/15983 batches | lr 0.31 | ms/batch  5.50 | loss  5.47 | ppl   237.40
| epoch   5 |  2500/15983 batches | lr 0.31 | ms/batch  5.47 | loss  5.40 | ppl   221.01
| epoch   5 |  3000/15983 batches | lr 0.31 | ms/batch  5.48 | loss  5.46 | ppl   235.03
| epoch   5 |  3500/15983 batches | lr 0.31 | ms/batch  5.44 | loss  5.47 | ppl   237.68
| epoch   5 |  4000/15983 batches | lr 0.31 | ms/batch  5.45 | loss  5.49 | ppl   241.34
| epoch   5 |  4500/15983 batches | lr 0.31 | ms/batch  5.47 | loss  5.50 | ppl   244.07
| epoch   5 |  5000/15983 batches | lr 0.31 | ms/batch  5.62 | loss  5.49 | ppl   242.24
| epoch   5 |  5500/15983 batches | lr 0.31 | ms/batch  5.65 | loss  5.47 | ppl   237.01
| epoch   5 |  6000/15983 batches | lr 0.31 | ms/batch  5.63 | loss  5.49 | ppl   242.70
| epoch   5 |  6500/15983 batches | lr 0.31 | ms/batch  5.66 | loss  5.44 | ppl   230.40
| epoch   5 |  7000/15983 batches | lr 0.31 | ms/batch  5.66 | loss  5.47 | ppl   236.32
| epoch   5 |  7500/15983 batches | lr 0.31 | ms/batch  5.67 | loss  5.43 | ppl   227.24
| epoch   5 |  8000/15983 batches | lr 0.31 | ms/batch  5.64 | loss  5.49 | ppl   241.45
| epoch   5 |  8500/15983 batches | lr 0.31 | ms/batch  5.63 | loss  5.43 | ppl   227.53
| epoch   5 |  9000/15983 batches | lr 0.31 | ms/batch  5.67 | loss  5.39 | ppl   218.99
| epoch   5 |  9500/15983 batches | lr 0.31 | ms/batch  5.50 | loss  5.40 | ppl   221.76
| epoch   5 | 10000/15983 batches | lr 0.31 | ms/batch  5.43 | loss  5.40 | ppl   222.05
| epoch   5 | 10500/15983 batches | lr 0.31 | ms/batch  5.43 | loss  5.42 | ppl   226.97
| epoch   5 | 11000/15983 batches | lr 0.31 | ms/batch  5.49 | loss  5.43 | ppl   228.88
| epoch   5 | 11500/15983 batches | lr 0.31 | ms/batch  5.48 | loss  5.41 | ppl   222.59
| epoch   5 | 12000/15983 batches | lr 0.31 | ms/batch  5.44 | loss  5.39 | ppl   219.33
| epoch   5 | 12500/15983 batches | lr 0.31 | ms/batch  5.44 | loss  5.36 | ppl   212.23
| epoch   5 | 13000/15983 batches | lr 0.31 | ms/batch  5.45 | loss  5.37 | ppl   215.42
| epoch   5 | 13500/15983 batches | lr 0.31 | ms/batch  5.48 | loss  5.39 | ppl   220.03
| epoch   5 | 14000/15983 batches | lr 0.31 | ms/batch  5.44 | loss  5.41 | ppl   224.48
| epoch   5 | 14500/15983 batches | lr 0.31 | ms/batch  5.43 | loss  5.34 | ppl   208.13
| epoch   5 | 15000/15983 batches | lr 0.31 | ms/batch  5.45 | loss  5.32 | ppl   204.59
| epoch   5 | 15500/15983 batches | lr 0.31 | ms/batch  5.46 | loss  5.34 | ppl   208.67
-----------------------------------------------------------------------------------------
| end of epoch   5 | time: 88.69s | valid loss  5.44 | valid ppl   231.44
-----------------------------------------------------------------------------------------
| epoch   6 |   500/15983 batches | lr 0.08 | ms/batch  5.48 | loss  5.42 | ppl   225.99
| epoch   6 |  1000/15983 batches | lr 0.08 | ms/batch  5.44 | loss  5.45 | ppl   231.87
| epoch   6 |  1500/15983 batches | lr 0.08 | ms/batch  5.45 | loss  5.53 | ppl   250.96
| epoch   6 |  2000/15983 batches | lr 0.08 | ms/batch  5.46 | loss  5.44 | ppl   231.17
| epoch   6 |  2500/15983 batches | lr 0.08 | ms/batch  5.46 | loss  5.37 | ppl   214.93
| epoch   6 |  3000/15983 batches | lr 0.08 | ms/batch  5.50 | loss  5.43 | ppl   228.50
| epoch   6 |  3500/15983 batches | lr 0.08 | ms/batch  5.46 | loss  5.45 | ppl   231.98
| epoch   6 |  4000/15983 batches | lr 0.08 | ms/batch  5.43 | loss  5.45 | ppl   233.74
| epoch   6 |  4500/15983 batches | lr 0.08 | ms/batch  5.45 | loss  5.47 | ppl   237.79
| epoch   6 |  5000/15983 batches | lr 0.08 | ms/batch  5.44 | loss  5.46 | ppl   236.21
| epoch   6 |  5500/15983 batches | lr 0.08 | ms/batch  5.44 | loss  5.45 | ppl   232.24
| epoch   6 |  6000/15983 batches | lr 0.08 | ms/batch  5.47 | loss  5.47 | ppl   238.50
| epoch   6 |  6500/15983 batches | lr 0.08 | ms/batch  5.48 | loss  5.42 | ppl   226.08
| epoch   6 |  7000/15983 batches | lr 0.08 | ms/batch  5.44 | loss  5.44 | ppl   230.73
| epoch   6 |  7500/15983 batches | lr 0.08 | ms/batch  5.43 | loss  5.41 | ppl   222.81
| epoch   6 |  8000/15983 batches | lr 0.08 | ms/batch  5.47 | loss  5.47 | ppl   237.07
| epoch   6 |  8500/15983 batches | lr 0.08 | ms/batch  5.43 | loss  5.41 | ppl   223.57
| epoch   6 |  9000/15983 batches | lr 0.08 | ms/batch  5.44 | loss  5.37 | ppl   215.26
| epoch   6 |  9500/15983 batches | lr 0.08 | ms/batch  5.48 | loss  5.39 | ppl   218.38
| epoch   6 | 10000/15983 batches | lr 0.08 | ms/batch  5.45 | loss  5.39 | ppl   218.78
| epoch   6 | 10500/15983 batches | lr 0.08 | ms/batch  5.48 | loss  5.41 | ppl   224.10
| epoch   6 | 11000/15983 batches | lr 0.08 | ms/batch  5.44 | loss  5.42 | ppl   225.64
| epoch   6 | 11500/15983 batches | lr 0.08 | ms/batch  5.46 | loss  5.39 | ppl   218.57
| epoch   6 | 12000/15983 batches | lr 0.08 | ms/batch  5.44 | loss  5.38 | ppl   216.55
| epoch   6 | 12500/15983 batches | lr 0.08 | ms/batch  5.49 | loss  5.34 | ppl   209.03
| epoch   6 | 13000/15983 batches | lr 0.08 | ms/batch  5.46 | loss  5.36 | ppl   212.85
| epoch   6 | 13500/15983 batches | lr 0.08 | ms/batch  5.47 | loss  5.38 | ppl   216.55
| epoch   6 | 14000/15983 batches | lr 0.08 | ms/batch  5.46 | loss  5.40 | ppl   222.32
| epoch   6 | 14500/15983 batches | lr 0.08 | ms/batch  5.46 | loss  5.33 | ppl   206.54
| epoch   6 | 15000/15983 batches | lr 0.08 | ms/batch  5.46 | loss  5.31 | ppl   201.75
| epoch   6 | 15500/15983 batches | lr 0.08 | ms/batch  5.47 | loss  5.33 | ppl   206.29
-----------------------------------------------------------------------------------------
| end of epoch   6 | time: 87.88s | valid loss  5.43 | valid ppl   228.84
-----------------------------------------------------------------------------------------
=========================================================================================
| End of training | test loss  5.49 | test ppl   242.80
=========================================================================================
